PlayerName,DUPR,Dink_Pct,Hard_Hit_Pct,Error_Rate,TotalShots,Playstyle_Cluster,PCA1,PCA2
August Doucet,4.889,0.1560586263330166,0.8439413736669834,0.0544170110559048,217.0,2,-0.41172322775241016,0.29331830638056033
Augustus Ge,6.433,0.27243273373615456,0.7275672662638455,0.045182587581591695,193.24435207732233,0,1.2122387189840256,0.4604143063261854
Austin Conner,4.988,0.1527777777777778,0.8472222222222222,0.04962546818609517,72.0,2,-0.4066957786820836,0.12301192352418606
Austin Gridley,5.885,0.3384615384615385,0.6615384615384615,0.010256410256410256,195.0,0,2.4322304469676177,-0.4178784446110175
Austin Latak,4.274,0.2689075630252101,0.7310924369747899,0.008403361344537815,119.0,0,1.5357760500413413,-0.7594021896411253
Averee Beck,5.315,0.2961384335154827,0.7038615664845173,0.04741347905282332,171.0,0,1.5016867108998786,0.6292382860743898
Avinash Kota,4.274,0.0321272891539984,0.9678727108460017,0.04638291502665148,175.0,2,-1.9614298539995039,-0.4703300501477565
Avner Onishchenko,4.748,0.2074688796680498,0.7925311203319502,0.004149377593360996,241.0,0,0.7702390981624901,-1.1468654924803274
Axel E,4.11,0.16981132075471697,0.8301886792452831,0.18867924528301888,53.0,1,-1.5811617413298558,4.749816429868487
B.J Beecher,5.384,0.07142857142857142,0.9285714285714286,0.02040816326530612,98.0,2,-1.1831119662702625,-1.163100579565364
Barry Watkiss,5.178,0.12280701754385964,0.8771929824561403,0.017543859649122806,57.0,2,-0.47833925404381994,-1.0495797210596551
Ben Campbell,5.11,0.13380281690140844,0.8661971830985915,0.028169014084507043,142.0,2,-0.44053743808045603,-0.6569089581652955
Ben Flick,5.122,0.20512820512820512,0.7948717948717948,0.02564102564102564,78.0,0,0.5232860855058787,-0.4518401505678506
Ben Hale,4.53,0.33663366336633666,0.6633663366336634,0.019801980198019802,101.0,0,2.312174859720962,-0.11236330146976044
Ben Hewes,3.972,0.052083333333333336,0.9479166666666666,0.03511536302375962,96.0,2,-1.585550422363196,-0.7591083503773582
Ben Johns,7.158,0.18833199561017525,0.8116680043898247,0.055159684172041736,3367.687844071032,2,0.005414065482229217,0.44794685264044615
Ben Newell,6.104,0.25996732026143793,0.7400326797385621,0.03137254901960784,158.0,0,1.187134606944229,-0.04258641732611216
Ben Smith,4.53,0.125,0.875,0.025513148448980356,96.0,2,-0.5296402863411948,-0.7795016609315119
Ben Wenger,5.442,0.03875968992248062,0.9612403100775194,0.015503875968992248,129.0,2,-1.5635963435023446,-1.4557392612211986
Benson Parry,5.335,0.3170943134535367,0.6829056865464632,0.08434658653105255,219.0,0,1.405930067189577,1.9244649427936957
Bernard Leblanc,5.281,0.1912568306010929,0.8087431693989071,0.01639344262295082,183.0,0,0.4337962791149523,-0.8109639392484893
Bill Kacergis,5.872,0.20677969818024475,0.7932203018197553,0.03630739173804579,1314.0,0,0.43773436248296943,-0.09554057334738084
Blaine Bateman,4.179,0.12231687815203363,0.8776831218479664,0.045914408736277126,6167.0,2,-0.7701318774162019,-0.12160055027881791
Blaine Hovenier,6.312,0.2692035523265494,0.7307964476734505,0.02988695331384678,1170.0,0,1.3235935220940647,-0.053996960512166764
Blake Rutledge,5.033,0.21839080459770116,0.7816091954022989,0.05747126436781609,87.0,0,0.3776356509290011,0.6450626152414555
Blake Suard,5.2,0.06545871081953557,0.9345412891804644,0.041625270788996624,242.0,2,-1.4750513663965554,-0.4917250711715997
Blanka Foucaud,2.855,0.05897435897435898,0.9410256410256411,0.09688688875478978,103.0,1,-2.1161710972964705,1.2935179987438317
Bob White,6.11,0.12162162162162163,0.8783783783783784,0.0579384023879588,74.0,2,-0.9002134682495038,0.26972707939550705
Bobbi Oshiro,5.909,0.23666453667236875,0.7633354633276312,0.030671546769982225,316.0,0,0.8876003580772405,-0.1596356467672049
Bobby Birlew,3.945,0.09782608695652174,0.9021739130434783,0.015246875381125447,92.0,2,-0.7839001671276015,-1.2257181392492926
Brad Barker,4.428,0.21875,0.78125,0.021685049137308482,128.0,0,0.7422904631454699,-0.5265231765077605
Brad Blank,4.53,0.16666666666666666,0.8333333333333334,0.023809523809523808,42.0,2,0.035684870450335526,-0.6671404388395767
Brad Eberle,4.755,0.041176470588235294,0.9588235294117647,0.025583072443317346,170.0,2,-1.6331738956776218,-1.1155971163395817
Brad Heffler,5.02,0.07518796992481203,0.924812030075188,0.015037593984962405,133.0,2,-1.07963529084698,-1.3239660632796693
Braley Kraemer,4.699,0.3076923076923077,0.6923076923076923,0.046153846153846156,65.0,0,1.6663651733705294,0.6345906718269732
Brandon French,6.178,0.26595744680851063,0.7340425531914894,0.031914893617021274,94.0,0,1.2604893705590647,-0.0006273492745212648
Brandon Passmore,4.611,0.14211673420249002,0.85788326579751,0.0392706061354182,654.0,2,-0.44281189090737016,-0.2594475524564266
Brandon Somsen,4.858,0.10824827988596229,0.8917517201140377,0.05330263910544435,3495.0,2,-1.029535429206753,0.06378457307713309
Brandon Ward,5.034,0.36259873860268393,0.637401261397316,0.05073188101228118,456.0,0,2.342700846140083,1.006305968923737
Brandon White,4.439,0.10550570713544527,0.8944942928645547,0.015375371814118128,256.0,2,-0.6841550742946214,-1.1905042715346716
Braxton Kinner,3.8478129249812034,0.10098122490789535,0.8990187750921047,0.11538461538461539,26.0,1,-1.7495503523544913,2.0694323720568053
Brenda Sengvathorn,4.11,0.07142857142857142,0.9285714285714286,0.05681177441029589,56.0,2,-1.549250615834501,0.030172861040889867
Brendon Long,6.083,0.22743606002959205,0.772563939970408,0.03397801733248784,197.0,0,0.73292956212926,-0.08850736522679213
Brenna Sill,5.11,0.24996633750974517,0.7500336624902548,0.04228466454213974,258.0,0,0.945804554909729,0.27472865725613693
Brett Farnum,3.994,0.16600790513833993,0.83399209486166,0.023715415019762844,253.0,2,0.027964350003388386,-0.6728845861614592
Brett Forsythe,5.214,0.16,0.84,0.13867766002616688,50.0,1,-1.2073413334240786,3.071207839130579
Brian Dietrich,4.175,0.1289057364222029,0.8710942635777972,0.03206107028193823,250.0,2,-0.544111584560756,-0.5491003455999646
Brian Fairchild,4.842,0.195979570455736,0.8040204295442641,0.047014143530644315,350.0,0,0.18795580013096047,0.21181681543821804
Brian Flores,4.059,0.09957325746799431,0.9004267425320057,0.030469444362798595,150.0,2,-0.9140182810272294,-0.7196846132320913
Brian Green,4.718,0.22142857142857142,0.7785714285714286,0.007142857142857143,140.0,0,0.9237931052272158,-0.9923883423526835
Brian Hanson,4.651,0.2222222222222222,0.7777777777777778,0.07407407407407407,162.0,1,0.26105696015299806,1.2047529362182587
Brian Jones,4.11,0.08163265306122448,0.9183673469387755,0.03418857711250608,98.0,2,-1.1874612720965472,-0.6701997022673216
Brian McCulloch,4.665,0.24770642201834864,0.7522935779816514,0.009174311926605505,109.0,0,1.249087671023213,-0.8197181704676817
Brian Mulloy,3.29,0.014084507042253521,0.9859154929577465,0.03815813620353313,71.0,2,-2.1160882014956877,-0.812766924554741
Brian Nguyen,2.946,0.1111111111111111,0.8888888888888888,0.027777777777777776,72.0,2,-0.7351475480310974,-0.7613375122075624
Brian Noble,5.134,0.19399641577060933,0.8060035842293907,0.0267921146953405,191.0,0,0.3652525200429807,-0.4590465777744593
Brian Sanderford,3.511,0.25,0.75,0.057223062014115054,52.0,0,0.7960006765196401,0.764530063087186
Brian Schwartz,3.3,0.023255813953488372,0.9767441860465116,0.046511627906976744,43.0,2,-2.0794426222691236,-0.5019242611386772
Brittany Huls,3.841,0.31896551724137934,0.6810344827586207,0.03341369396974945,116.0,0,1.9428193165941003,0.2624902668013281
Brittney Lew,3.856,0.15787873259137625,0.8421212674086238,0.04926894676717469,284.0,2,-0.33599889198195576,0.13191757507457852
Brooke Buckner,5.879,0.24015997585412363,0.7598400241458763,0.03219919228832729,2010.0,0,0.9182236702838387,-0.09545022611951906
Brooke M,5.11,0.03542074363992172,0.9645792563600782,0.029487557531833672,178.0,2,-1.7481698933249015,-1.0108473702062748
Brooke Peters,5.134,0.05283857479210012,0.9471614252078999,0.042232093540484995,774.0,2,-1.6471923746902317,-0.5227803073773057
Brooks Mulloy,3.35,0.047619047619047616,0.9523809523809523,0.035693948339401656,84.0,2,-1.6501043905414339,-0.758164801016955
Brooks Pettus,4.235,0.171875,0.828125,0.046875,128.0,2,-0.12777825374505059,0.10994800863177022
Bruno Rosa,4.729,0.14772727272727273,0.8522727272727273,0.022898754204095765,88.0,2,-0.2043323377755424,-0.7734510467649708
Bryan White,3.407,0.19803125,0.80196875,0.012675855562212426,253.0,0,0.5603150028916218,-0.9054749946026526
Bryce Haynes,4.692,0.192090395480226,0.807909604519774,0.01773156735737671,177.0,0,0.43130460328439674,-0.7637365471122046
Bryce Larson,5.517,0.19568518842700447,0.8043148115729956,0.027994933153148258,352.0,0,0.3753733247805247,-0.4128019969074427
CC Holland,3.741,0.0340270684371808,0.9659729315628192,0.062180796731358526,177.0,2,-2.0953265147183164,0.05517771012902285
CJ Klinger,6.765,0.17910950306608925,0.8208904969339108,0.056958843763606874,500.04796626473774,2,-0.1340178338147961,0.46969116700120683
Caesar G,5.11,0.3493670886075949,0.6506329113924051,0.002531645569620253,395.0,0,2.653403907419283,-0.6270637412629423
Caitlin Hanson,4.485,0.07228915662650602,0.927710843373494,0.012048192771084338,83.0,2,-1.0877070688764385,-1.4336578315525481
Caleb Castle,3.509,0.04081632653061224,0.9591836734693877,0.05778866512804243,49.0,2,-1.9618281599563259,-0.061384328605243885
Callan Dawson,6.11,0.38876834972275687,0.6112316502772431,0.034987642967139646,509.0,0,2.8453549381677963,0.5958700116488208
Callie Smith,5.892,0.28415132924595454,0.7158486707540455,0.03397582674057252,2429.2790414794467,0,1.4791301383807747,0.140374893958344
Cam Cassady,4.416,0.065092856757076,0.934907143242924,0.057692307692307696,52.0,2,-1.6414630935826318,0.03345918043466267
Cam Doe,3.354,0.10414026946609968,0.8958597305339003,0.10204081632653061,49.0,1,-1.5737794748850036,1.6447889344775408
Camila Garcia Wright,5.514,0.13186813186813187,0.8681318681318682,0.02197802197802198,182.0,2,-0.4037237718288964,-0.8676535350772792
Camila Gonzalez,4.633,0.12247118031662665,0.8775288196833734,0.050741418571130396,777.0,2,-0.8166506784280906,0.03724683787549917
Cammy MacGregor,6.11,0.07804878048780488,0.9219512195121952,0.014038766353790606,205.0,2,-1.0319508647377311,-1.345157803723348
Cannon Bateman,3.563,0.06515999283586518,0.9348400071641348,0.07041896246550174,664.0,2,-1.7685814052062576,0.4508970341335757
Carlo Ares,5.493,0.1893939393939394,0.8106060606060606,0.012706599543234328,264.0,0,0.44636838536966983,-0.939335226866476
Carlos Solis,4.11,0.1,0.9,0.05018301090531903,70.0,2,-1.1066780602343764,-0.07177118367631082
Carlos Subero,5.066,0.10975609756097561,0.8902439024390244,0.024390243902439025,82.0,2,-0.7189038916656197,-0.8778474947123758
Carson Ogilbee,4.041,0.035128033982167725,0.9648719660178322,0.04746334983336074,382.0,2,-1.9328170875006783,-0.4228007762471699
Carter Wittendorf,5.32,0.15151515151515152,0.8484848484848485,0.030303030303030304,99.0,2,-0.22896724100922314,-0.5154550872835212
Cary Prater,3.879,0.047619047619047616,0.9523809523809523,0.053615067361883754,42.0,2,-1.830350638405079,-0.17072870105700402
Case Birlew,4.062,0.060240963855421686,0.9397590361445783,0.03787724313876262,83.0,2,-1.5060022831922952,-0.6356451556339031
Case Maner,4.808,0.10344827586206896,0.896551724137931,0.10238709729673116,58.0,1,-1.5863665484263534,1.653346162016267
Casey Dominguez,4.915,0.1120804492621131,0.887919550737887,0.030701022615076085,287.0,2,-0.7517956646955279,-0.6616033876721893
Casey W,5.11,0.03614457831325301,0.963855421686747,0.012048192771084338,83.0,2,-1.563245829163166,-1.579570003550925
Cason Campbell,5.793,0.2549019607843137,0.7450980392156863,0.0196078431372549,51.0,0,1.238818383193406,-0.4486699074708734
Catherine Parenteau,6.188,0.19229567886139282,0.8077043211386071,0.04506216853004984,4492.361990074921,0,0.15912090264626153,0.13296154066949703
Chandra Soucek,4.94,0.1344185094185094,0.8655814905814906,0.056838769147986794,206.0,2,-0.7207904447115294,0.2853420175855859
Chao Wang,5.71,0.24003688874152548,0.7599631112584745,0.019724328022640375,1208.0,0,1.0420734105173584,-0.504860511352586
Chester Greub,4.033,0.08235294117647059,0.9176470588235294,0.02342289153405393,85.0,2,-1.0697061073646361,-1.0201802198078223
Chip Morgan,4.343,0.12941176470588237,0.8705882352941177,0.07329704408488781,104.0,1,-0.9521953623877858,0.8046158276463177
Chiron Burl,5.825,0.1435361740688466,0.8564638259311534,0.04263856733706209,348.55720090576676,2,-0.45801106059880176,-0.14331905952154284
Chris Bennett,4.11,0.2,0.8,0.10384363991633486,50.0,1,-0.33072635327463973,2.0908601372637716
Chris C,4.53,0.525,0.475,0.0375,80.0,0,4.612427829052423,1.228176541949506
Chris Clements,4.471,0.2872340425531915,0.7127659574468085,0.025198876019530657,94.0,0,1.6079645105613387,-0.13488003024722295
Chris Duarte,4.795,0.046511627906976744,0.9534883720930233,0.003875968992248062,258.0,2,-1.3446567556936149,-1.8055964300015852
Chris Mills Miller,5.365,0.19096366995073893,0.8090363300492611,0.028402093596059115,340.0,0,0.30915920474865805,-0.41851600477661927
Chris Olson,4.708,0.19665271966527198,0.803347280334728,0.012552301255230125,239.0,0,0.5434209478915992,-0.9150899732655288
Chris Trefry,4.317,0.07608695652173914,0.9239130434782609,0.02293414484123475,92.0,2,-1.1472292927991001,-1.0614960154634485
Chrishawn Spackman,5.034,0.1005586592178771,0.8994413407821229,0.0223463687150838,179.0,2,-0.8193538562713601,-0.9819728201227248
Chrissy Penfold,4.505,0.2872340425531915,0.7127659574468085,0.0851063829787234,94.0,0,1.00542940465007,1.8288272696308454
Christa Gecheva,5.544,0.2026296183212531,0.797370381678747,0.04376188096166587,355.0,0,0.30815810048661707,0.1320565489669544
Christian Alshon,6.836,0.15025579810654707,0.8497442018934529,0.06479236036266506,1371.704711523328,2,-0.5924212921723806,0.6099862733605275
Christian Keenum,5.962,0.18059285542259926,0.8194071445774007,0.024627185766609265,856.0,2,0.21068193592198806,-0.5841196303427018
Christie Barker,5.330569685651748,0.3745547760388559,0.6254452239611441,0.013259989500739595,388.0,0,2.8768844710605737,-0.173719249811631
Christina Chin,5.846,0.3905325443786982,0.6094674556213018,0.023668639053254437,169.0,0,2.9824094758252953,0.23196643032328623
Christina Shifflett,4.973,0.12953367875647667,0.8704663212435233,0.0051813471502590676,193.0,2,-0.26550031095876525,-1.427655456884599
Christine Maddox,6.11,0.13485551085549763,0.8651444891445024,0.09256212973984414,29.940568754745247,1,-1.0743378589545358,1.4580816677957795
Christy Vo,3.827,0.05536750483558994,0.9446324951644101,0.033365570599613155,91.0,2,-1.5247429965364458,-0.8032068876290629
Chuck Taylor,5.838,0.21667367535744322,0.7833263246425568,0.053208549567804894,222.0,0,0.3979174624760643,0.4984032638574855
Cindy Walters,3.832,0.019230769230769232,0.9807692307692307,0.019230769230769232,52.0,2,-1.858014186056869,-1.4124118479952215
Clara Blank,4.53,0.09087643678160919,0.9091235632183908,0.08035023430673519,90.0,1,-1.5301274613785596,0.8802488501201767
Clarence Lindblom,4.235,0.13250037242835488,0.8674996275716451,0.10437078159446565,101.0,1,-1.2240919507670134,1.8356498289197105
Clay Southern,3.415,0.0784313725490196,0.9215686274509803,0.07745316423488527,51.0,1,-1.6647238247933638,0.7350463099145614
Clayton Boydston,5.608,0.19658447382114957,0.8034155261788504,0.025053451869982646,467.0,0,0.4167895400735315,-0.50559044084686
Clifford Joseph,5.213,0.09090909090909091,0.9090909090909091,0.025974025974025976,77.0,2,-0.9827951927183,-0.9020162709170426
Cody Miller,5.268,0.21627647714604237,0.7837235228539576,0.04220058525016672,85.0,0,0.5034071179981904,0.13596991066689948
Cody Vaught,3.715,0.17333333333333334,0.8266666666666667,0.040006197317248735,75.0,2,-0.03950684220956946,-0.10931722384163949
Cole Tecce,4.66,0.3816793893129771,0.6183206106870229,0.08396946564885496,131.0,0,2.2594412815538787,2.1728270168369654
Colin Johnson,4.722,0.07739795063324476,0.9226020493667553,0.05543492371519835,312.0,2,-1.4568660175751844,0.009138899476583055
Collin Harner,3.599,0.022988505747126436,0.9770114942528736,0.019363949368250324,174.0,2,-1.8099147470074115,-1.3928767187902475
Collin Johns,6.304,0.28939578773730773,0.7106042122626922,0.031647698493730204,1671.60275234721,0,1.5715449826093482,0.08523258444125928
Collin Shick,6.18,0.25015796682648994,0.7498420331735102,0.03985958172609365,351.79714107294274,0,0.9727166318695942,0.1960104919219523
Collin Vero-Casavant,5.417,0.366412213740458,0.6335877862595419,0.015267175572519083,131.0,0,2.749568472550019,-0.1407964643716342
Conner McNicholas,4.191,0.02,0.98,0.06,50.0,2,-2.2579407336445345,-0.07293251485177439
Conner Reburn,4.495,0.1987179487179487,0.8012820512820513,0.05128205128205128,156.0,0,0.18105789580727774,0.3627690701753138
Conner Shipman,4.32,0.08091555165514651,0.9190844483448535,0.10252981591002218,123.0,1,-1.8842553941342481,1.5670619018349572
Connie Craig,3.743,0.14211402413649604,0.8578859758635039,0.027420857820187355,170.0,2,-0.3236656652416085,-0.6478812205236008
Connor Garnett,6.644,0.2420426434747367,0.7579573565252633,0.0647061203721958,448.0,0,0.6160463621464566,0.9776940444296709
Conor Burns,4.994,0.1111111111111111,0.8888888888888888,0.1111111111111111,45.0,1,-1.5732939068862823,1.970244609901231
Cooper Barkley,3.788,0.08461733350405352,0.9153826664959465,0.07348929258440251,33.0,1,-1.5434701267333966,0.6300867456651273
Cooper Gatten,3.792,0.06481481481481481,0.9351851851851851,0.06204510108820219,108.0,2,-1.6889005077447257,0.17501690342307816
Corey Adams,4.459,0.08472186618815689,0.9152781338118431,0.03307363103314268,130.0,2,-1.1356039600712333,-0.6942756485438143
Corey Nichols,4.776,0.11688311688311688,0.8831168831168831,0.06798588871626976,126.0,2,-1.0636111177380865,0.579944601704453
Cory Colvin,4.11,0.07961837217156366,0.9203816278284364,0.045320876219245715,157.0,2,-1.3259282559347219,-0.3134256890750343
Cory Schmitt,4.138,0.32456140350877194,0.6754385964912281,0.12280701754385964,114.0,1,1.1173457353185263,3.2153027733728017
Craig Hanke,3.955,0.06253329247884602,0.937466707521154,0.035482061205358933,357.0,2,-1.4517529395717934,-0.7049028801439164
Craig Lark,3.05,0.1192696359002064,0.8807303640997936,0.06729368687134785,1837.0,2,-1.0252507101113306,0.5668890742853047
Craig Riley,4.792,0.29292929292929293,0.7070707070707071,0.020202020202020204,99.0,0,1.7331516423980622,-0.2756807187104665
Craig Wohlschlaeger,3.988,0.16792016022785253,0.8320798397721474,0.07303286502070523,819.0,1,-0.442899821281241,0.9514109797262419
Cristian Alvarado,4.684,0.08145169605113929,0.9185483039488607,0.06168568616606699,167.0,2,-1.4664012680826497,0.2303971297634295
Cynthia McPherson,5.128,0.38959239616232644,0.6104076038376736,0.016321481165791917,367.0,0,3.043936271355747,-0.012661238836102527
Dalton Kates,4.775,0.21739130434782608,0.782608695652174,0.008695652173913044,115.0,0,0.8550588746947817,-0.9577873539061688
Dan B,4.53,0.23636363636363636,0.7636363636363637,0.03636363636363636,110.0,0,0.8263918913834847,0.025730569803408723
Dan Boyd,3.524,0.11827956989247312,0.8817204301075269,0.025778523860624656,93.0,2,-0.6207271926144988,-0.7979326514908606
Dan Brettschneider,4.952,0.1375,0.8625,0.0375,160.0,2,-0.485743963521532,-0.3361235353497588
Dan Garfinkel,4.881,0.1592356687898089,0.8407643312101911,0.006369426751592357,157.0,2,0.11332665528373691,-1.2688073475974275
Dan Velez,4.261,0.125,0.875,0.027777777777777776,72.0,2,-0.5524173762542535,-0.7052694090785566
Daniel Byun,5.54,0.1391304347826087,0.8608695652173913,0.05217391304347826,115.0,2,-0.6118796717635328,0.15145435478019467
Daniel De La Rosa,6.396,0.2717623190653716,0.7282376809346284,0.05202612616272068,494.0,0,1.1345877165298475,0.6820321587274231
Daniel Kernan,5.027,0.17777777777777778,0.8222222222222222,0.044444444444444446,90.0,2,-0.025671995273281945,0.0541058072334247
Daniel Litrownik,4.503,0.24793388429752067,0.7520661157024794,0.018307773218521953,121.0,0,1.1602181670533402,-0.5194143322781083
Daniel McAuley,5.11,0.27205882352941174,0.7279411764705882,0.022058823529411766,136.0,0,1.4398925260102378,-0.299068658837725
Daniel McNally,4.834,0.25241222038870553,0.7475877796112945,0.0297127846833949,309.0,0,1.1044288939411204,-0.12749101693329823
Daniel McPartland,4.393,0.17204301075268819,0.8279569892473119,0.010752688172043012,93.0,2,0.23774160146568674,-1.0734264825670534
Daniel Reese,4.475,0.20588235294117646,0.7941176470588235,0.0392156862745098,102.0,0,0.39667745719155967,-0.0038321250770602957
Daniel Unknown,4.11,0.10256410256410256,0.8974358974358975,0.07692307692307693,39.0,1,-1.3418883269109316,0.815092086084902
Daniel Win,4.11,0.3280723845952352,0.671927615404765,0.039562824976630384,287.0,0,2.0007880148177786,0.5008160867145656
Daniel Wray,3.946,0.03773584905660377,0.9622641509433962,0.06770702411547595,53.0,2,-2.1021131224245377,0.2512938264171733
Danielle Faucher,4.825,0.3837612768910479,0.6162387231089521,0.008867298943634822,230.0,0,3.0421910769300515,-0.28054143491141875
Danny Cox,4.087,0.08555088702147526,0.9144491129785248,0.04346127502840345,194.0,2,-1.2291732793836978,-0.35043253996273543
Danny Lum,4.504,0.18014971792275422,0.8198502820772458,0.034952263850716044,347.0,2,0.10100464612325723,-0.2474629491866193
Dark Shorts,4.11,0.2727272727272727,0.7272727272727273,0.011363636363636364,88.0,0,1.5562566124194142,-0.6469475786369229
Darrell Haines,4.99,0.2755102040816326,0.7244897959183674,0.01020408163265306,98.0,0,1.6045329690860433,-0.6737221811932929
Darrian Young,6.11,0.30260977630488817,0.6973902236951119,0.018986467826567245,173.0,0,1.8727393520554547,-0.2764461158603687
Dave Fleming,5.248,0.31896551724137934,0.6810344827586207,0.04310344827586207,232.0,0,1.8453621291156646,0.5801105823637754
Dave Holland,4.11,0.03596692395425775,0.9640330760457423,0.04519879969992498,179.0,2,-1.8990038774887332,-0.4936439143547464
Dave Lloyd,4.11,0.11929531669279332,0.8807046833072066,0.04737140978966362,29.570433193412207,2,-0.8245394309517822,-0.0860392857314537
Dave Morse,4.07,0.09183673469387756,0.9081632653061225,0.0307148046102448,98.0,2,-1.0182721763571148,-0.7428735485339422
Dave Phillip,4.11,0.1252990851513019,0.874700914848698,0.039170316199659015,196.0,2,-0.6630658159739863,-0.33062617986303316
David Bashara,5.11,0.17721518987341772,0.8227848101265823,0.012658227848101266,79.0,2,0.2866242966737682,-0.9900852376132989
David Bieger,5.989,0.20080830267512467,0.7991916973248754,0.037351802524625735,574.0,0,0.3486668362072561,-0.08541179432263966
David Hurwitt,5.036,0.3206751054852321,0.679324894514768,0.004219409282700422,237.0,0,2.2589406389616977,-0.6875673239880017
David Lorenz,4.624,0.17142857142857143,0.8285714285714286,0.02857142857142857,70.0,2,0.05044113741067151,-0.4918266822177009
David McNally,5.0705,0.26781868106422346,0.7321813189357765,0.02984623785823658,1743.0,0,1.3057828692414286,-0.06092216338229402
David Mosher,4.931,0.19440637793578971,0.8055936220642104,0.0635617323852618,532.0,2,0.0008263627376334089,0.7478791637171672
David Nguyen,4.11,0.0410958904109589,0.958904109589041,0.04057652906025957,73.0,2,-1.7850345874530984,-0.6244521142118008
David Ott,3.065,0.0847457627118644,0.9152542372881356,0.044693343222501944,59.0,2,-1.2521577972772135,-0.31329680361936646
David Pain,5.457,0.24972360420121614,0.7502763957987838,0.044422185362156294,282.0,0,0.9211123530626713,0.34381453022261516
David Pinsky,4.529,0.109375,0.890625,0.015625,128.0,2,-0.6357591421701555,-1.166701751239554
David Richardson,5.11,0.30670129361994686,0.6932987063800532,0.020440585712665785,675.0,0,1.9119445323667184,-0.21226454654331645
David Tickles,4.53,0.5233644859813084,0.4766355140186916,0.04400124543008519,107.0,0,4.525522128283741,1.4346783592644887
David Yang,4.556,0.3082706766917293,0.6917293233082706,0.016058259956577524,133.0,0,1.976668598833026,-0.34957729090829914
David Zeiler,5.11,0.0958904109589041,0.9041095890410958,0.0273972602739726,73.0,2,-0.9315726387506746,-0.8352549865138191
Dawon Bailey,4.53,0.06521739130434782,0.9347826086956522,0.039776978537849325,92.0,2,-1.4596366310171256,-0.5532843995850443
Dawson Bailey,4.592,0.04534523289438099,0.954654767105619,0.029492386797388387,297.0,2,-1.6176462038099246,-0.9706248671152838
Debbie Feutsch,4.53,0.16972477064220184,0.8302752293577982,0.07339449541284404,218.0,1,-0.422794524126,0.9705498950569704
Debbie Seabold,4.657,0.1956521739130435,0.8043478260869565,0.13174773118411137,46.0,1,-0.6685813917498649,2.9879761853297837
Dekel Bar,6.549,0.21631795622454097,0.783682043775459,0.04434524793455918,1167.959236850405,0,0.48238234585745904,0.2064372246606518
Dennis Pitta,3.3519999999999994,0.1526975746095366,0.8473024253904635,0.030031980661487497,448.0,2,-0.21068445475689418,-0.5195664917041661
Derek Kraje,5.285,0.2043999104343932,0.7956000895656068,0.03553159185726742,423.0,0,0.41422731892765075,-0.13057747966608826
Derrick Blankenship,4.11,0.15517241379310345,0.8448275862068966,0.062149997434052424,58.0,2,-0.5011592396782011,0.5432202000353579
Desiree Reader,3.295,0.053011353230568575,0.9469886467694314,0.06031617589772336,159.0,2,-1.826804496032382,0.07069505523406819
Di Blank,4.11,0.31783533085365295,0.6821646691463471,0.033350567256735575,178.0,0,1.928584850690634,0.25585858389314675
Diane Rosenburg,4.001012183560207,0.04128491500755745,0.9587150849924425,0.039850082973959686,64.0,2,-1.7752412539629883,-0.6475012058744802
Dijon Alyse,4.361,0.1702127659574468,0.8297872340425532,0.031914893617021274,94.0,2,0.0008175480974149944,-0.38713937935532783
Divin Sarthak,5.426,0.06864902356068446,0.9313509764393156,0.05747126436781609,87.0,2,-1.5924529277876551,0.04056950646433339
Dominique Canale,5.002,0.16,0.84,0.059959294761115445,50.0,2,-0.4156111987608547,0.4908996882548466
Don Obremski,4.53,0.23333333333333334,0.7666666666666667,0.10273807854230926,60.0,1,0.11894552587135229,2.1891844045631976
Donald Young,6.127,0.12797387366284124,0.8720261263371587,0.03148958290115916,361.9606306271145,2,-0.5506238235832984,-0.5715949621132926
Donna Pope,3.097,0.010416666666666666,0.9895833333333334,0.055531551709324944,96.0,2,-2.339081988195814,-0.2580907075832955
Donnie Mauldin,3.494,0.06627010689496886,0.9337298931050312,0.05187145426871454,165.0,2,-1.5674297917193138,-0.1525900442188904
Doug Buchanan,4.213,0.21968729907693052,0.7803127009230695,0.01435238544710465,752.0,0,0.8283722507533504,-0.7630966671767448
Doug White,3.464,0.2010377358490566,0.7989622641509434,0.020393515818734075,206.0,0,0.522247705423281,-0.6403610282058255
Drake Dutra,4.057,0.09839383509751716,0.9016061649024829,0.023015154918416974,265.0,2,-0.8545620101288379,-0.968789872790898
Drew March,4.151,0.2,0.8,0.10309838581356583,45.0,1,-0.3232307691227466,2.066431463861146
Dustin Gudde,4.793,0.14772727272727273,0.8522727272727273,0.03193994588174815,88.0,2,-0.29526644038757616,-0.47708995617416206
Dylan Borowsky,4.288,0.32051282051282054,0.6794871794871795,0.02564102564102564,78.0,0,2.0413521279596614,0.0139563985038907
Dylan Ciampini,4.899,0.3557260513909852,0.6442739486090149,0.08339988127846587,240.0,0,1.9237130537870064,2.0493855002837593
Dylan Frazier,6.636,0.23116137635742037,0.7688386236425796,0.043599652413995535,1273.3987858718726,0,0.6851698950721874,0.24191881350651537
Dylan Godwin,5.359,0.14793263645374535,0.8520673635462547,0.01831639366370449,1832.0,2,-0.15554218942376957,-0.9228271427844187
Dylan S,5.439869186676856,0.1276595744680851,0.8723404255319149,0.010638297872340425,94.0,2,-0.34504178019201853,-1.2563477265017615
